id,label,mentions
E_NOISE_78685ffa0f65fd0b,immune dams,1
E_NOISE_786ad2648fe1e46f,latrines in Fort St. George,1
E_NOISE_786aefba1d5736f6,young hands,1
E_NOISE_786be705e612086c,hypochondriacal,1
E_NOISE_785fe0b747235d2b,"monkeys, rabbits, and pigeons",1
E_NOISE_751ed0661207eda0,tukhm-i-khash-khash,1
E_NOISE_751ee73006b1983f,cases of serious accidental injuries,1
E_NOISE_751f5e7cc3c23f4b,papillomatous,1
E_NOISE_7525991cc9210719,rapid mechanical,1
E_NOISE_75260fe7c8b03aa8,TRIMBAK VINAYAK,1
E_NOISE_7526d553e4c091ea,Rai Preonath Bannerjee Bahadur of Jalpaiguri,1
E_NOISE_752840a78dfab268,torniasis,1
E_NOISE_76ac56c21048deae,Hindu prisoners,1
E_NOISE_752a45a730c3bb0f,balances,1
E_NOISE_752d0036cd7002ac,lifting apparatus,1
E_NOISE_752d80b52d05234b,"under section C. P. C., crime section 379,I. P. C",1
E_NOISE_752de4a97c6ffa5c,generative activity,1
E_NOISE_7536a3ca59f282ee,A. Famesii,1
E_NOISE_7537c1da16c5453b,small quantity of hot water,1
E_NOISE_7538266e5b8e2e1c,swollen mature forms,1
E_NOISE_753abac9f17fd5ca,most of the taluks in Nellore district,1
E_NOISE_752a2b2da751a395,to 0.551oC,1
E_NOISE_74fbd6df31005d90,viscera or visceral contents,1
E_NOISE_74feb4a96c66ca5b,Kairabad,1
E_NOISE_74ffa7fa4868c7e6,flickering,1
E_NOISE_750340e7e942b5f8,outward opening of the sinus,1
E_NOISE_7507a399d213fccd,dorsal lingual epithelium,1
E_NOISE_7507cb5483ec55ed,walled enclosure,1
E_NOISE_7509c506a201c3e4,injections of antimonium tartaratum,1
E_NOISE_750aacd01749bacc,very rapid sorting tests,1
E_NOISE_751cbc70bf04238d,no less than miles,1
E_NOISE_750f1d9090ff04f4,right Jugular Vein,1
E_NOISE_75105193bfdd0db6,turtle,1
E_NOISE_7511a869f0d4b37d,whole island of Karanja,1
E_NOISE_7511bf18e266a03d,extraction condenser,1
E_NOISE_7512bf3cf648f7a3,vitro,1
E_NOISE_75158e7b0d98482e,in pharyngeal charbon,1
E_NOISE_75178d6c8a1cda3c,anti-toxic sera,1
E_NOISE_751b3e585e71193a,molluscicides,1
E_NOISE_750ab2835d8d4eca,inches from chest,1
E_NOISE_7564116d85efed51,operator himself,1
E_NOISE_7564b851147b3cd6,O. C,1
E_NOISE_75659f0c5fc470d9,"1,58,837 animals",1
E_NOISE_7568e86f3a21d30c,rope or chain,1
E_NOISE_7569125efaa73ec7,absence of a qualified Lady Doctor,1
E_NOISE_756b6f0f634609c0,"June, July, and August",1
E_NOISE_75711aef5b0a7c5b,record quantity,1
E_NOISE_753b25c05f17da46,Dr. McReddie,1
E_NOISE_75727df47a9adb6e,fields are constantly irrigated,1
E_NOISE_7573d6a89e578d29,The services of this department,1
E_NOISE_75752a85dac0defb,m. albirostris,1
E_NOISE_7575bb5868481b9b,contagium,1
E_NOISE_75766c890cf0f547,short period,1
E_NOISE_7579a15f8400f98e,Local authorities,1
E_NOISE_757c47815b9dee6c,Matara,1
E_NOISE_7582a26629e8c2bb,one horse is attacked with Surra,1
E_NOISE_757260eecd0dd13c,insanes to sleep on,1
E_NOISE_753b295ba49f3e64,minor diseases,1
E_NOISE_753b29e14eaf9e80,caltle - pen,1
E_NOISE_754194e06dee168a,envelopes,1
E_NOISE_7541dccab7f5708b,weakness of sight,1
E_NOISE_7542fc68de4e9d6e,some few,1
E_NOISE_75445c302440925a,restriction imposed by the ware committee,1
E_NOISE_75460d36949b2721,B.A.A. football league,1
E_NOISE_75470a3076d8da06,reverse,1
E_NOISE_7563de72af71656c,all classes of labourers of the lower castes,1
E_NOISE_75483acea4f9eb98,dairy heifer,1
E_NOISE_7548ab52c3d1d595,Power,1
E_NOISE_754abfbda3c3eef1,any kind,1
E_NOISE_75564356db871e4a,Six Pence,1
E_NOISE_755843b88efc9825,quarantine or inspection,1
E_NOISE_7558bf5a609c5a87,cases of general paralysis,1
E_NOISE_755920f3e1c9c18b,headquarters hospital,1
E_NOISE_7560f5edca4126ea,riding ability,1
E_NOISE_75479f6ec3ab5747,swelling of joints,1
E_NOISE_749b6b6cff4c76c7,purple color,1
E_NOISE_749bb51d0bc23ee4,Jewell,1
E_NOISE_749f9f8b49795fe6,famine and scarcity,1
E_NOISE_74a26e94b7048da1,Rangpur Cattle Farm,1
E_NOISE_74a2826cfd7aee61,specimens stained with acetic alum carmine,1
E_NOISE_74a2c78b8cecb574,epileptic patients,1
E_NOISE_74a6beebef020374,present series,1
E_NOISE_74fb36fefe431abc,A. P. L,1
E_NOISE_74a96004ce9724b3,perm i l e,1
E_NOISE_74aa93677d54962e,towels,1
E_NOISE_74ae58bbc969e0c3,State mares,1
E_NOISE_74af509a66f4cb6f,Another Sister,1
E_NOISE_74b200cb4fb232bd,brass plates,1
E_NOISE_74b2608c3d0b1a8c,after some hesitation and delay,1
E_NOISE_74b38f10c90efbe0,Mohanpur,1
E_NOISE_74b48cf7c4025c03,Inter-year football shield and medals,1
E_NOISE_74a70eabb8726d37,Stage A,1
E_NOISE_747b4ba94b3cf2f7,Discharged,1
E_NOISE_747c30e70cc41ec1,Mahiin Plague Hospital,1
E_NOISE_747d4ddf53c141f1,later cuts,1
E_NOISE_747dea7f750d206f,Diwan of Pa lanpur and the Nawab of Radhanpur,1
E_NOISE_747fa8040a72b086,Municipal Chairman,1
E_NOISE_748252805ed387dc,Mr. Trimbak Anant,1
E_NOISE_7483cccb465c45f4,pulse tension,1
E_NOISE_74863762bb18f830,daily reports relating to passports,1
E_NOISE_7498b4bef152ec1a,both the feet and mouth,1
E_NOISE_748e1641a3681649,lewis,1
E_NOISE_748e5c47a42aad3a,Colonial Government,1
E_NOISE_748e8f62b5b3ffef,Three hundred and nineteen uninoculated animals,1
E_NOISE_749065a06f133c81,digestibility coefficients of nitrogen free extract,1
E_NOISE_74921a189c146ea2,double contoured cyst,1
E_NOISE_7496b1af75d19322,atmospheric influences,1
E_NOISE_7497e89ee1042851,Sri Mukherjee,1
E_NOISE_7498293cfc7d374f,composting method,1
E_NOISE_7489b5107e5e3227,Pies,1
E_NOISE_74d9407f0abc8443,contractile vacuoles,1
E_NOISE_74d9f5ba3a52681b,excepting during the last weeks of the experiment when they were weighed fortnightly,1
E_NOISE_74dbde787bb9b631,Ancylostomiasis,1
E_NOISE_74e14c6a3a340562,terminal end,1
E_NOISE_74e4316203677fa5,filter-paper,1
E_NOISE_74e514390329bed8,old bricks,1
E_NOISE_74ec533434a56ffe,Army Remount Depots of Mona and Sargodha,1
E_NOISE_74ec659d804c5737,dr. l. e. sykes,1
E_NOISE_74b518ed5512d0ca,dance,1
E_NOISE_74f1d97c05fad0f3,Hospital for Mental Diseases,1
E_NOISE_74f1e2389c8e0730,lower bari doab colony,1
E_NOISE_74f2e4376611b629,the whole of Tinnevelly district,1
E_NOISE_74f542ccd4ef04f2,transparent line,1
E_NOISE_74f6633c7498e163,eight vaccinators,1
E_NOISE_74f86bb79b179765,changes in blood-pressure,1
E_NOISE_74f86d41283acf6d,intratracheal,1
E_NOISE_74f88155fbe727e5,grain and bhusa,1
E_NOISE_74efc8d82c415f2c,Lumbago and joint pains,1
E_NOISE_74bacb010c5ee3df,Matarpaoadi,1
E_NOISE_74bb6b963f3e4261,return of pilgrims from Conjeeveram,1
E_NOISE_74bc9c078daa582e,dietary haemophilia,1
E_NOISE_74bcc2301aaf1357,but they are all of one very resistant species,1
E_NOISE_74c035ee507a0c5a,virulence of cases,1
E_NOISE_74c0b5e2995a0fcd,patients from Delhi,1
E_NOISE_74c1a21601972031,topography of tincture of aconite,1
E_NOISE_74c48233377298dc,treated areas,1
E_NOISE_74d8478f59cd2914,multiple injury,1
E_NOISE_74c708b5c01f1dfc,Pusa Cattle Farm,1
E_NOISE_74c7295a0d71746e,oval and. irregular flagellates,1
E_NOISE_74c860bc9106b5ab,general examination,1
E_NOISE_74caa347b40ffb40,yards of hose and six grappling irons,1
E_NOISE_74cb498fd2e05e23,Chaudhwan and Dargai,1
E_NOISE_74d36c4d9eb1e902,organic matter intake,1
E_NOISE_74d6550f3ebd4cae,the D.A.D.M.S. (D.E,1
E_NOISE_74d6fd99b33758e7,minim per lb. body-weight,1
E_NOISE_74c5c51ee7bbb9ad,outbreaks of liver-fluke,1
E_NOISE_7646ea6742bdaca7,cattle markets and fairs,1
E_NOISE_76482b5ad5bf4394,"Gardeners, at Rs. and at Rs.",1
E_NOISE_764875905f47e0c4,mixing tank,1
E_NOISE_7649a446e543cac9,remain,1
E_NOISE_764a454e50a6254c,young stock over one year,1
E_NOISE_764b1053aa307c21,one bubo,1
E_NOISE_764b164cff62bb89,men in category I,1
E_NOISE_758321845830ef84,males and females alike,1
E_NOISE_7654e164b8f15dcd,automatic seats,1
E_NOISE_76585e74c0c72e4f,distal curved portion of the sclerite,1
E_NOISE_7658da44991e955e,correlation coefficients,1
E_NOISE_765acd0c920f8de8,"Dera Ghazi Khan, Muzaffargarh, Ferozepore and Montgomery",1
E_NOISE_765ce7301de2a6f2,forty eight animals,1
E_NOISE_765d749150b67689,partial drying,1
E_NOISE_766003008be73f57,cavalry soldiers,1
E_NOISE_76620ee173e1bb54,Burmese theatrical performances,1
E_NOISE_764c89f20462f44d,bacilli separated from their toxins,1
E_NOISE_762b45afab757624,trichostrongylid nematodes,1
E_NOISE_762c70d6aa1c7dec,another case of surra,1
E_NOISE_762dc18d3288c78a,glazed earthenware vessels,1
E_NOISE_762e5b6b73d324da,final product,1
E_NOISE_762f02e190a7b666,Cornish Clinical Prize,1
E_NOISE_76326288c5790d57,town-people,1
E_NOISE_7632b790663afc9c,lower digestible protein ration,1
E_NOISE_7633c5d93a06b867,great majority,1
E_NOISE_764580cc1d87e4a8,Cross s treatment,1
E_NOISE_76399c016c24f20f,place for a Sanitarium should be appointed by Government as soon as possible,1
E_NOISE_763a623a5c484942,dilating,1
E_NOISE_763a855e90ba361b,permanganate of potash or grains to the pint,1
E_NOISE_763adfd63a0e0edf,casein lumps,1
E_NOISE_763d7ddbc0ee3609,fire-places,1
E_NOISE_763ed55010e54702,leicester,1
E_NOISE_76416a59f8a20763,cells with prominent nuclei arranged in rings,1
E_NOISE_76454cdb58d48ebd,flagellate bodies,1
E_NOISE_7639884fd4f927a5,tin-lined wooden boxes,1
E_NOISE_767cefea5d923065,the diurnal level,1
E_NOISE_7680aeca7eceb47e,seldom showing hæmorrhagic infiltration or suppurating foci,1
E_NOISE_768167b9ed7d7d30,not more than a month,1
E_NOISE_768650d175a75e4f,Pooree,1
E_NOISE_7686e9c6e8fcaa0d,Superintendent of Tributary Mahals,1
E_NOISE_768788af80d22647,33rd regiment native infantry,1
E_NOISE_768b37e90f9e26a9,"Government Agricultural Farm, Cuttack",1
E_NOISE_7663cd0d5e0cc788,canal colony,1
E_NOISE_7690a2912cc33b26,Deposition or pipe action will account for this,1
E_NOISE_7693892845b15e35,to a certain extent,1
E_NOISE_769caa10033966c3,from to microns in length,1
E_NOISE_769edc4a7ff09037,wound nor injury,1
E_NOISE_76a3b90002448c4e,to inches long,1
E_NOISE_76a4e3f9b12ee9d3,opium smokers,1
E_NOISE_76a66877055e3ade,"Burmese, Hindus, etc",1
E_NOISE_76aaa2636c9084dd,ill-kept stables,1
E_NOISE_768d9a0698726b39,rabid dogs,1
E_NOISE_7664209bc81dab59,open-air gymnasium,1
E_NOISE_76696e049bb4d103,"swelling of face, nose and hands",1
E_NOISE_7669987025819553,downwards in the position of rest,1
E_NOISE_766b3f9fd1a5fdb0,"Civil Assistant Surgeons Hospital Assistants uncovenanted Mcdic J Officer i, Native Doctors Military Assistant Surgeons Female Hospital Assistants",1
E_NOISE_766b59046f920082,his people,1
E_NOISE_766b59a04b35aea4,the town and neighbourhood,1
E_NOISE_766cca900a509ca8,Pandit Ba l Kishen,1
E_NOISE_766ef62cb7e1bdb3,latrine at end of ward,1
E_NOISE_767bafaa78a78caa,average strength during the year has been as high as,1
E_NOISE_7672a6b77dda00a4,agglomerations,1
E_NOISE_76733f338bb21fd9,Isle of Man,1
E_NOISE_7673bfa5d2d83b2e,bamboo fencing,1
E_NOISE_76785418bd915502,little bone below the knee,1
E_NOISE_7678788143af3fb7,tin inhaler,1
E_NOISE_7679741475401904,wife of patrol,1
E_NOISE_767b408be36df294,total contagious diseases,1
E_NOISE_767b8fbf4d4abd9b,fluorine in an abnormal amount,1
E_NOISE_766f26243204a45a,cows in milk,1
E_NOISE_75b912d75404f412,Kala-Azar,1
E_NOISE_75bb7494bef9e58c,Epizootic Lyphanzities,1
E_NOISE_75bf233656a16b65,men and one woman,1
E_NOISE_75c0658578ad0911,systemetic programme of spraying,1
E_NOISE_75c259ff9243f86a,vertibral column,1
E_NOISE_75c3053edd35080f,lake nyassa,1
E_NOISE_75c6076385b34d53,to ameliorate the present condition,1
E_NOISE_762aba2550aa9b7b,people used to night-keeping,1
E_NOISE_75ceeeb1503a74e3,Salina Cruz,1
E_NOISE_75d29874864a0f16,Government institutions,1
E_NOISE_75d3f08bc8ef4340,the saliva of ox contains no amylase,1
E_NOISE_75d599e59c7247d7,shells of foraminifera,1
E_NOISE_75d61ed2f6a2a442,wet seasons,1
E_NOISE_75da2b5d6b5f71ea,dilute nitric acid,1
E_NOISE_75df2adc62d93120,early stages of kala-azar,1
E_NOISE_75df6a0fac4d2acb,skilled alienist,1
E_NOISE_75cb9e64d911d016,at Limakuri (Lakhimpur) and Gauhati,1
E_NOISE_75882b822feeec1e,man serum (clotted) hours in ice box,1
E_NOISE_758a464ea376723c,Senior Apothecary Antonio,1
E_NOISE_758bac20ac77f6d7,19th May,1
E_NOISE_7591acf479122d1b,glycogen reserve,1
E_NOISE_75940dc3586ee082,study of filarial embryos,1
E_NOISE_75968539df615975,Jilwara,1
E_NOISE_75981a005fd83da9,some 31/2 years ago,1
E_NOISE_759b1f52a2ca6bb0,new filter,1
E_NOISE_75b8cd5920bb31b7,Shahpur district,1
E_NOISE_75a1290685cfd66c,Sub-inspectors or Muccadums,1
E_NOISE_75a212defe3eb830,criminal population at the end of the year,1
E_NOISE_75a8ba4400f18c7f,bagh,1
E_NOISE_75aad76f8f2020f1,hospital for females,1
E_NOISE_75ab9303e9980b40,that taken from the hydrant near the railway station,1
E_NOISE_75b4695b021ad28a,evacuation measures,1
E_NOISE_75b4792c526c19f7,gametes,1
E_NOISE_75b674348240f8b0,car festival,1
E_NOISE_759f6d9527f5dd5c,private buyers,1
E_NOISE_761206878ae5374a,Medical Vernacular School,1
E_NOISE_76136df8a2420720,North Sylhet Cattle Show,1
E_NOISE_7614108961153af9,pains in the small joints,1
E_NOISE_76192fcb2b301ae4,(345 males and females) against (350 males and females) in the previous year,1
E_NOISE_761c6d08d182b52b,persons concerned,1
E_NOISE_761c83b744b91115,NORTHERN,1
E_NOISE_761decac2a0eb962,small poultry yard,1
E_NOISE_761e665ec974be1e,mates,1
E_NOISE_75e0383772f9704c,in-door equine patients,1
E_NOISE_762091deb091b25f,bright light purple,1
E_NOISE_762092554eafe77a,twenty Hissar dale rams and ewes,1
E_NOISE_76216fc457f8c130,haematocle,1
E_NOISE_7621f8f62d04643d,registor,1
E_NOISE_76222514a43f0abc,irradiated ergosterol,1
E_NOISE_7623cfc3abb96f27,Ha fizabad,1
E_NOISE_7626c25e6e00fc85,Leicester,1
E_NOISE_762aa7ab5a066389,animals sent for grazing to the hills,1
E_NOISE_762003d7855ceea3,disease germs,1
E_NOISE_75e569c4ea1a9d3e,Leghorn,1
E_NOISE_75e774ee4d698e8f,treated straw fed,1
E_NOISE_75eab34ded18329e,month of July,1
E_NOISE_75ed893f42d1d73d,female plant cultivated for fibre,1
E_NOISE_75ee8cbf0543101b,prepare for staining,1
E_NOISE_75f1952cbfc587c0,Hindoo community,1
E_NOISE_75f2b149fcfdd0df,several varieties,1
E_NOISE_75f87cd8e777dacb,birds on the milk diet,1
E_NOISE_7611df536b3de475,admits air,1
E_NOISE_75fb188e926f8f12,lucid intervals,1
E_NOISE_75ff55e82a1ab5af,Amirtsar,1
E_NOISE_7600175689f41d47,forge and shoeing shed,1
E_NOISE_7600e499f626a423,S. abortus equi,1
E_NOISE_7601909d43505490,Settikullam,1
E_NOISE_760c5b70cbec7b3f,tine camp,1
E_NOISE_760e6a690d9deb1a,address of all passengers travelling in the carriage,1
E_NOISE_7611dda2aa6cc406,the Hon ble Member in charge of Medical Department,1
E_NOISE_75f92aef9b84b913,Dichanthium annulatum,1
E_NOISE_8ea7ada18871ecde,M.R.Ry. M. Sundaranathan,1
E_NOISE_8eb4e07f67437919,organic psycho,1
E_NOISE_8eb579985604548d,Private Lana Sing,1
E_NOISE_8eb935f267a42d08,Aman paddy straw,1
E_NOISE_8eb9480e928c10b3,per mense,1
E_NOISE_8ebae39ad7714858,Frohner,1
E_NOISE_8ebaf96559345e6b,work of reclaiming this land,1
E_NOISE_8239559bf6b766a9,native population in the Cantonment of Belgaum,1
E_NOISE_8ebe389746db55bd,working coolies,1
E_NOISE_8ec0fa08f9e56ed3,one of his professors,1
E_NOISE_8ec1343ad9eff1db,filariform (infective) larvae,1
E_NOISE_8ec25fc1d7857372,Command Orders,1
E_NOISE_8eca466d7ae9e681,most of the consumers,1
E_NOISE_8eca6a70af5cc694,contract sore as readily as people who never wash and harbour such vermin,1
E_NOISE_8ecc043a23e67200,that date,1
E_NOISE_8ed3f8ea97dd6038,"Thibet, Kashmir, and Yarkand",1
E_NOISE_8ebcc650f558d8ce,margin of the head behind the eye,1
E_NOISE_8e8982915717681a,water charged with saline salts,1
E_NOISE_8e8eb62d115c07b6,- urchin,1
E_NOISE_8e901632b092a844,money-value of mules lost in two years,1
E_NOISE_8e917f2004f1f9b8,sixth circle office at Madura,1
E_NOISE_8e91d4dc010d8ce0,"(9 males, females",1
E_NOISE_8e94e9892bcbbf86,heifers of the third back-cross generation,1
E_NOISE_8e97771420b9f81d,cycle units,1
E_NOISE_8e99fe0ffc4783e2,friendless and low caste people,1
E_NOISE_8ea6cb1ca301363d,error likely to occur,1
E_NOISE_8e9afcaa3f388b3e,tailors and cutters,1
E_NOISE_8e9c4393a43f3efc,hastings,1
E_NOISE_8e9cb919e271738d,villages visited and cases treated for non-contagious diseases last year,1
E_NOISE_8e9f7a6b099a4c6b,Yado,1
E_NOISE_8e9ffca1862910cb,Russa,1
E_NOISE_8ea226988b43fae3,per of average daily strength,1
E_NOISE_8ea4cb5504296e00,patient t,1
E_NOISE_8ea6c6a66914cffc,hindosta,1
E_NOISE_8e9a6e9f217450ef,Rapid progressive emaciation : no paralysis,1
E_NOISE_8f010173ac947546,shores of the Mediterranean,1
E_NOISE_8f011d72b61bc380,which are inserted into its integument at the distal end and into the labella,1
E_NOISE_8f04338f834e2e46,same way as Bitch No.,1
E_NOISE_8f04a69bfb5e3a86,Experiment B,1
E_NOISE_8f05959dcde468b4,glass stoppered jar containing per cent osmic acid,1
E_NOISE_8f0704981f2b63f7,cellar,1
E_NOISE_8f0765ca32d0d407,Remount Depo ts,1
E_NOISE_8ed90be443e55def,Inspector General of the Police,1
E_NOISE_8f086746295d20b1,(176 males and females,1
E_NOISE_8f0881ba651943cf,Basti Jail,1
E_NOISE_8f0be22b76f886e2,hydrophobic tetanus,1
E_NOISE_8f0d2422b353755e,woman who communicated it,1
E_NOISE_8f0d85367607ae86,Ranchi Central Asylum,1
E_NOISE_8f1089aaf9e91017,"Medical Officer, Jubilee Hospital, Berhampur",1
E_NOISE_8f14bc4832540797,and e.p.g,1
E_NOISE_8f159d9bb4b9e0e1,A whole Wing in fact,1
E_NOISE_8f07d18e5f55f3dc,orders forbidding any person to leave Sukkur by road except under a pass from the Superintendent of the quarter of the town in which he resided,1
E_NOISE_8ed97dbfbdc8b02f,sample numbers and,1
E_NOISE_8edae1fcb83e367e,material arrested in sieves,1
E_NOISE_8edee3cda2e4c4da,consumed generally by Muhammadans at the age of about forty years till the end of their lives,1
E_NOISE_8ee04a8dd1b3f093,soloids,1
E_NOISE_8ee0fb9a8b5bd6fe,Carr and Price antimony trichloride reaction,1
E_NOISE_8ee1e39c53b22751,left shift,1
E_NOISE_8ee26aca3eddd655,new pony mae west,1
E_NOISE_8ee28cf0cbe0d012,Potassii Bichromas,1
E_NOISE_8f006c8e040d0938,safranin,1
E_NOISE_8ee4e1405c7b9cd9,open tarred dhobie tubs,1
E_NOISE_8eece4acfd55d5bd,Inspecting staff,1
E_NOISE_8eee4595b449b43e,severe hernia,1
E_NOISE_8ef2e9c7a37c7749,cases able to walk,1
E_NOISE_8ef6f940c42f27aa,minute filterable forms,1
E_NOISE_8ef99663e6cf2e4e,delivery-pipes,1
E_NOISE_8f00584b4ecd497f,buccal cancer,1
E_NOISE_8f006992cf9aa9f4,closure of the outdoor department during the time it was under repairs,1
E_NOISE_8ee3dd1562a15047,within the 3rd or 4th day of the illness,1
E_NOISE_8e25bcaf62cdedcd,total debit,1
E_NOISE_8e27305e88857005,shell-shock,1
E_NOISE_8e27bd866219e415,epididymitis,1
E_NOISE_8e28d07b03ca09ed,black minorca hen,1
E_NOISE_8e2a07da4a874d23,Calocaris macandreæ,1
E_NOISE_8e2b84652c44e629,"Cattle Disease Rules,",1
E_NOISE_8e2e79d7d0b522db,the other pony died before destruction,1
E_NOISE_8e86db702f4b8b20,statement for the ammonias are extremely highs,1
E_NOISE_8e2fdb737b06f5a0,iron cylinders,1
E_NOISE_8e30792281f84b72,remaining portions,1
E_NOISE_8e32d9c8f4c1d7e9,about one seer,1
E_NOISE_8e34882895b32925,senior nurses,1
E_NOISE_8e35d832361d68fe,hydrotherapeutic baths,1
E_NOISE_8e372c54e4eaa1de,well-to-do,1
E_NOISE_8e38cce85334a419,cloudiness originally present in it,1
E_NOISE_8e3cafbe553063dd,Aureomycin and Arsenic acid,1
E_NOISE_8e2ea94aae32ab20,revised scale of fees,1
E_NOISE_8de5f2987761229f,cannon,1
E_NOISE_8de7004efe34047b,thick calcareous walls,1
E_NOISE_8de8f23882deee2d,two-day cord,1
E_NOISE_8debd4b236a5b6b1,gunshot wound (killed in action,1
E_NOISE_8df13bf70362a788,supply (derived from the municipal main,1
E_NOISE_8df369ad87d0d7d4,compression of the abdominal aorta,1
E_NOISE_8df8230de55c9fbe,Schizogony,1
E_NOISE_8e0a60ecfd3105ce,faulty system of classification,1
E_NOISE_8e25b9ed4f89eb27,rejection,1
E_NOISE_8e11b143a41fe146,of a pie to a pie s worth,1
E_NOISE_8e15307333bbdb6d,imperial serologist,1
E_NOISE_8e16a588005654aa,cells and cottages,1
E_NOISE_8e18a4b28f360cd0,barracks and buildings connected therewith,1
E_NOISE_8e1b96110a1d2a71,Ranchi Hospital,1
E_NOISE_8e1e667c22892b8a,hyperasthesia,1
E_NOISE_8e2057d3e4db65ee,potassium oxalate in the straw,1
E_NOISE_8e22ec55ee79b605,female sadhus,1
E_NOISE_8e0b0840299e466d,st april,1
E_NOISE_8e730d586484c61d,Musammat Pathu,1
E_NOISE_8e7370d1d98df440,. in length,1
E_NOISE_8e7782f52fe00449,false hereditary history,1
E_NOISE_8e7848159daef768,kala - azar centres,1
E_NOISE_8e784bab9e4fa33b,raffinose,1
E_NOISE_8e78876af401c327,consumption of putrid fish,1
E_NOISE_8e792afab00a896a,manufactured g oods,1
E_NOISE_8e3d169a6d835520,meat offal ration,1
E_NOISE_8e7bc3ed8d5a8f39,the annexation of Upper Burma,1
E_NOISE_8e7d4bf1e19dd29c,"Bareilly, Abbottabad, and Bombay",1
E_NOISE_8e7f054bd08ee7ca,dozen patients,1
E_NOISE_8e8033405855b338,lost in protective power,1
E_NOISE_8e825a9fea87348e,number recorded at any other hospital,1
E_NOISE_8e83343c79c7ada3,Dr. Street,1
E_NOISE_8e846de622517a00,scarified areas,1
E_NOISE_8e864f6891daea30,tanner,1
E_NOISE_8e7ba7718c296ec3,sodium glycerophosphate,1
E_NOISE_8e44dde48482fe88,"anodyne soporific, astringent",1
E_NOISE_8e4637de3e957cad,plugs,1
E_NOISE_8e48b16dc2a4a10d,private soldiers,1
E_NOISE_8e49eae7dbd1e266,same as described in my report of,1
E_NOISE_8e4d7b136378144c,fallingoff,1
E_NOISE_8e52a46232b7e375,emetics of ipecacuanha and tartarized antimony,1
