id,label,mentions
R_NOISE_7fd540499958841b,status of,1
R_NOISE_80059ac3112004d1,is increasing steadily every year,1
R_NOISE_80062f0ddfd9447f,make its appearance,1
R_NOISE_80072d6912ffcef2,no improvement in mental condition,1
R_NOISE_800cd1f67e7c258f,resemble in deep notch in the middle with,1
R_NOISE_800e4a83c16091cc,has been vaccinating three times a week for nearly three years,1
R_NOISE_800ec974da83f52a,manifests itself in persons,1
R_NOISE_800f6743ed80570d,placed in contact with,1
R_NOISE_8014e9c23dc62c19,"appointed permanently by the district board of rangpur, but resigned his post.",1
R_NOISE_8016707710fc8638,much higher than that in normal calves,1
R_NOISE_8001ca9b207bfc9f,raged in the neighbourhood of,1
R_NOISE_7fd5db83a545d91a,show patches of consolidation,1
R_NOISE_7fd6bad0f4e1bad5,was attacked in the week ending 9th September,1
R_NOISE_7fda534fbfc3e008,weaken the brain and may lead to crime,1
R_NOISE_7fdbbab489c234b6,minimum pay of Es. per mensem,1
R_NOISE_7fdc6ea09313284c,located on either side of,1
R_NOISE_7fdc71716f777cb4,was sufficient to put down the disease,1
R_NOISE_7fddeda1f1096521,loses from non-epidemic diseases,1
R_NOISE_7fde8d51868303dd,measuring 0.28-0.3 mm. 0.12-0.16 mm,1
R_NOISE_7ff09d1602bc426d,were attacked and one died during the year under report,1
R_NOISE_7fe2566aec44b07c,got their names removed,1
R_NOISE_7fe4a72a526ce640,is at a low level between January and July; from August it,1
R_NOISE_7fe6cc2355a9decd,requires anaerobic conditions before it can germinate and produce,1
R_NOISE_7fe82bc4fa3e4644,known by Arabic name,1
R_NOISE_7fe8d935e2525323,due to the work of the Hospital Assistants at several of the,1
R_NOISE_7feaf82701777958,found to have been very completely removed,1
R_NOISE_7feb3c519307e7db,on the part of others,1
R_NOISE_7fec12ad93f1c0d0,received from Manufacture Department,1
R_NOISE_7ff045317ca8e1b0,very rich with an agreeable taste and odour,1
R_NOISE_7fdf0a5635bcddb2,examine and give expert opinion on,1
R_NOISE_7f0b4b0b0fa8a602,may agree in one case may prove positively harmful in another,1
R_NOISE_7f0b8a64779007d7,allowance raised from,1
R_NOISE_7f0b9a21abaeede9,majority of the members should be trained nurses,1
R_NOISE_7f0f231ca4bbd4b3,was constituted as follows,1
R_NOISE_7f0f43bcdafa0e55,have had ample opportunities of learning the practical portion of their profession,1
R_NOISE_7f1281eafe504fcf,growing less virulent,1
R_NOISE_7f16d15f5e207b73,injected intramuscularly,1
R_NOISE_7f1d99bcf5286e09,can neutralise,1
R_NOISE_7f95e60cd7d71050,were inoculated subcutaneously each with,1
R_NOISE_7f26351fa66e377a,e.p.g,1
R_NOISE_7f2b85fba1dcb9c2,provided with toys and cards for amusement,1
R_NOISE_7f2bf7019a4e69cc,sanctioned as,1
R_NOISE_7f2d7b1b066a0b82,without having undergone a year s preliminary training in a Regimental Hospital,1
R_NOISE_7f315b2735f6c755,were discharged in care of their relatives during the previous year,1
R_NOISE_7f31e70fc5f6bdec,has been actually and relatively considerably in excess of past years,1
R_NOISE_7f348fec83c4b9e4,should not be allowed into a cantonment till their horses have been,1
R_NOISE_7f3a5dfa8c436c1e,decrease is attributed to the prevalence of,1
R_NOISE_7f3b31eb15568379,the course of,1
R_NOISE_7f25400c6b022664,lantern lectures were also arranged,1
R_NOISE_7ef1f8e7c10bf628,has come into considerable prominence recently,1
R_NOISE_7ef30e5da3d745c1,suffered a loss during the months of December January,1
R_NOISE_7ef3406d66019339,rose from to lacs doses,1
R_NOISE_7ef3af9d15c8290f,supplied with but not brought to hospital,1
R_NOISE_7ef4b4d01b88de24,stuffed into rough mattresses and pillows instead of tat bedding,1
R_NOISE_7ef8dc319a5a373a,have been better fed than,1
R_NOISE_7ef921fa62df2de2,become innocuous,1
R_NOISE_7efbb33a678a9d8f,spent Rs. for the construction of a barrack at Dacca for male,1
R_NOISE_7f0958e7b70e71d9,rubbed with a rough towel,1
R_NOISE_7efddd04122a5652,going out in different directions,1
R_NOISE_7efea8ff96963f31,incomplete,1
R_NOISE_7efeb64bc565277b,passed a small quantity of hard,1
R_NOISE_7f0320827524e94c,are morphologically scarcely distinguishable from,1
R_NOISE_7f03c0da5f707196,frequently satisfy himself that adequate arrangements are made,1
R_NOISE_7f055e850ef045c2,aborted on the,1
R_NOISE_7f05b05cf88c2e3f,reported to have been sufficient and of good quality,1
R_NOISE_7f0687bc2cb63d74,were performed by the Hospital Assistant,1
R_NOISE_7f07340881399d19,always greater than,1
R_NOISE_7efc894696338652,originates in connection with,1
R_NOISE_7f63ce3490943054,Showing the alleged causes of Insanity,1
R_NOISE_7f65f6288994cbc0,afforded special facilities to students for clinical study,1
R_NOISE_7f6692760ca88bf1,communicability,1
R_NOISE_7f6a6101135fcdf3,held charge of the corps from the 1st to the 31st January,1
R_NOISE_7f70f49710e8695a,taken at 1-30 P.M,1
R_NOISE_7f721d3494a65f15,only are looked after by the police,1
R_NOISE_7f724b8c5d6d07c8,maintain themselves in good health and condition,1
R_NOISE_7f76655c0326468f,"goes off his head, and speaks nonsense, and becomes violent and aggressive",1
R_NOISE_7f3c781d3e6de2fe,can be broken down and converted into reducing sugar,1
R_NOISE_7f7b4fa334e262d4,Showing the ages of patients admitted,1
R_NOISE_7f7c168e94ae581c,feels like,1
R_NOISE_7f81e4e22a9e5ab0,appears to play a part in the ability of the body to,1
R_NOISE_7f84ddff0a2619c5,engaged to supplement,1
R_NOISE_7f89bb6e6bb3a0d2,were selected by,1
R_NOISE_7f8dc5d9652283e4,transmitted through the agency of Glossina morsitans,1
R_NOISE_7f933a241e9c6bf2,Coolies and sweeper expenditure,1
R_NOISE_7f94468af7d75a77,group of,1
R_NOISE_7f9593c190619264,term of service,1
R_NOISE_7f7a25573fbe7cb0,cured by a long course of,1
R_NOISE_7f40064aac0ee77b,springs from the body and is divided into the three rays: the,1
R_NOISE_7f418e0f1c63d09a,possessed by each bone on those to which it is attached is,1
R_NOISE_7f41b716079755a3,shewed itself in various forms and simulated,1
R_NOISE_7f435a697b00da11,pay is Rs. per mensem less,1
R_NOISE_7f4456815a1562f0,transformation of this layer in,1
R_NOISE_7f45e406a091a48e,were kept up to a standard throughout the year and were played,1
R_NOISE_7f49986042344e0d,subsided on application of,1
R_NOISE_7f4ea03d5675d690,was of excellent quality,1
R_NOISE_7f4ebf3638443dd8,treated in the same way as goods arriving by land,1
R_NOISE_7f62baf5c9561949,change into local trains at Kalyan or Thana and thus slip into,1
R_NOISE_7f511fe0675214ce,addressed a meeting,1
R_NOISE_7f519d08355742ef,were given at this Institute,1
R_NOISE_7f52b1646605d808,had the most unhealthy year since,1
R_NOISE_7f5647a1c40023ed,cannot be called of imported breed,1
R_NOISE_7f569abb27bb1619,lead to an outbreak of charbon,1
R_NOISE_7f56bd90ad01fb3a,for suppuration around sac,1
R_NOISE_7f5bd7f31956ebbe,produce new receptors to take the place of those already occupied,1
R_NOISE_7f5c99dbbdb68a7c,average cost of feed and keep was Rs. 235-2-1 per donkey,1
R_NOISE_7f61100e17446e9a,occurred in the autumn of and continued to exercise an influence on,1
R_NOISE_7f511b26729bc2d2,had never eaten fish,1
R_NOISE_7c4b319a23d888e3,inoculated at inner surface of thigh,1
R_NOISE_7c4bce1de8847c98,"is on the increase among such people who are vagabonds, or desert",1
R_NOISE_7c4c28af30d766f8,established by the desire and at the expense of,1
R_NOISE_7c4c7037948206b2,should be supplied earlier,1
R_NOISE_7c4e97128d7b79ac,parts are required to lyse completely part of horse RB Cs,1
R_NOISE_7c543d608d29385a,exhibited with the result that the signs and symptoms disappeared,1
R_NOISE_7c5463b88de740e9,yards. yard,1
R_NOISE_7c55bafdb815d8f0,get enclosed in fibrous tissue to become a small bilharzial nodule only,1
R_NOISE_7dc86f1f07459b01,work done under supervision of Assistant Director Babu Nilmoni Chattarji,1
R_NOISE_7c5ac7bb6262b1b3,received a limited grain allowance which contained one per cent,1
R_NOISE_7c5b162b8a69b34a,given with dal,1
R_NOISE_7c5eb823dc637f31,worked within the Railway limit and was District 24-Parganas entertained,1
R_NOISE_7c5f34922f959448,assisted the Director in office work along with other activities of the,1
R_NOISE_7c609ed34eca3650,gets husky,1
R_NOISE_7c643c5904ab9147,inspected the asylum at Nagpur once and that at Jubbulpore twice during,1
R_NOISE_7c64fa02e70a0a4c,survived the challenge with,1
R_NOISE_7c660d8d30f8087a,is in proportion to,1
R_NOISE_7c678a09b94b446a,at Oorun,1
R_NOISE_7c5a210a4bd85446,recorded mainly from a pasteurellosis and parasitic gastritis,1
R_NOISE_7c292399ea92833d,"possess a fairly resistant cuticle, which is left as a shrunken structure",1
R_NOISE_7c2a20a2b50fae96,very heavy and much above average,1
R_NOISE_7c2b0636d8163e59,is the highest of years past,1
R_NOISE_7c2bbf5abe1d35ba,introduced games of Badminton and Football during the latter part of the,1
R_NOISE_7c2d663c060b6317,observed in field test,1
R_NOISE_7c2e3ab99c97e24e,becomes encysted and attains sexual maturity,1
R_NOISE_7c2e75c804137192,purchased as remounts,1
R_NOISE_7c31088a0b956240,secondary operations is advantageous,1
R_NOISE_7c49b0533639ef45,has no tendon,1
R_NOISE_7c32d2fcdaae0e0d,was derived solely from,1
R_NOISE_7c36baeea98560a4,are more subject than,1
R_NOISE_7c3ba312c2d037f3,increase under the headings of primary and secondary,1
R_NOISE_7c3cc1dbf7aa91fb,broke on the 10th June,1
R_NOISE_7c406548d0e5fe75,rarely recover,1
R_NOISE_7c44aa08c5131881,position of tail,1
R_NOISE_7c45f82bbd818fee,"depends on its power to precipitate albumea, killing the organism by coagulating",1
R_NOISE_7c46177e1d0e7b83,present when the patients take their meals,1
R_NOISE_7c4632f4219a4115,and partial solution of many erythrocytes,1
R_NOISE_7c312d54cfd83c6f,enclosed in cells were obtained,1
R_NOISE_7c862a9f2a484436,followed on account of,1
R_NOISE_7c87353168a6b7e1,revealed as sharply defined areas,1
R_NOISE_7c898f6cb39dc048,expenses of carrying into effect any of the measures hereby authorized for,1
R_NOISE_7c918d7cfe630d6e,still required at Neemuch,1
R_NOISE_7c9230b8cb4d719e,for the relief of suffering and the diminution of the spread of,1
R_NOISE_7c951a2203bae939,maintained conjointly by,1
R_NOISE_7c9556538c852714,has spines,1
R_NOISE_7c98363763648d7a,forms suds like soap,1
R_NOISE_7c684de1618dde4d,New entries,1
R_NOISE_7c9cbc19fce4e8ba,used to check the severity of reaction,1
R_NOISE_7c9fcf1844ff1e3f,travel long distances to the Asylum,1
R_NOISE_7ca1c59c6cc6da2a,used for drawings,1
R_NOISE_7ca288c2a150d6ae,may develop when climatic conditions are adverse,1
R_NOISE_7ca30db60ae34998,believed to have been contracted at Meerut,1
R_NOISE_7ca34fbc85dd62fa,instructed by,1
R_NOISE_7caaf971ca3c110b,is better this morning and is feeding well,1
R_NOISE_7cb7dc14b8f036b0,Dr. Shortt left for Erode on the 8th and arrived at Coimbatore,1
R_NOISE_7cb8421055978ecb,harboured in,1
R_NOISE_7c9aa3761129274a,received certificates of proficiency,1
R_NOISE_7c693ca84dfeec38,was 1/2 inch below the ribs,1
R_NOISE_7c6a786e7fe14988,shows a. steadily increasing tendency,1
R_NOISE_7c6c0df77b024265,treated without any internal medicine and alcoholic stimulants were entirely withheld,1
R_NOISE_7c6e6336eb325b68,was deputy up to the 19th may,1
R_NOISE_7c70062d08a6838e,superimposed upon,1
R_NOISE_7c71e9a69c5bd88a,should be allotted a separate jurisdiction,1
R_NOISE_7c790afa54b1a91f,have devoured,1
R_NOISE_7c79cb0b27eebf05,fall of Rs.,1
R_NOISE_7c8286d52cae4bc9,Form of by Collectors Form of by subordinate officers to Collector,1
R_NOISE_7c7a76a35ab94d14,notified in consequence of its proximity to,1
R_NOISE_7c7b493c420dbd69,private practice,1
R_NOISE_7c7bae7cc4807a01,can live and multiply as a saprophyte in,1
R_NOISE_7c7ef5577a44d98e,exists in high endemic form,1
R_NOISE_7c7f4d0b0c947775,was forwarded to professor Nuttall,1
R_NOISE_7c7fa1a4cd724735,resembling many cases in the Poona Laboratory,1
R_NOISE_7c808d8b3bde96e5,concomitant with,1
R_NOISE_7c8148b4d752d891,"numerosity and repetition of the infection, and the absence of treatment are",1
R_NOISE_7c81d6edff08a91e,incidence and endemicity imperfect,1
R_NOISE_7c7a3d30b461a963,communicable from the sick to the healthy,1
R_NOISE_7bb1ec1fea5bec63,"possess the antiperiodic and antipyretic properties, but to a less extent",1
R_NOISE_7bb684ecf64eec68,Right femoral Right inguinal Right inguinal and femoral Nil .. Left femoral,1
R_NOISE_7bb70e846fe0a501,"small, shrunken and indurated, its substance peculiarly hard and broken with some",1
R_NOISE_7bb836ab8250b575,proved very efficient since and has been re-organised during the triennium,1
R_NOISE_7bb9da34fd0a8619,prepare lists,1
R_NOISE_7bbb27896819ac92,or approved hunter sire is necessary to breed Hunters,1
R_NOISE_7bc15c2c54e2996a,Conservancy has been carried out on,1
R_NOISE_7bc2965d859e1103,illustrations of,1
R_NOISE_7c28f6bb76172ded,death of one,1
R_NOISE_7bc553c7d7612f63,"occurred in all the districts of the Presidency except Ahmednagar, Sa ta",1
R_NOISE_7bc555991dbab41a,fixed,1
R_NOISE_7bc677f492e57ad3,describes concentration of,1
R_NOISE_7bc8701103a975aa,displayed great activity,1
R_NOISE_7bc9fdec1882736a,European Assistant Surgeon was deputed by Government for passenger inspection duty at,1
R_NOISE_7bd2128f7e2d13f0,seen in one fatal case,1
R_NOISE_7bd32d6d444ffb71,sent specimens,1
R_NOISE_7bd34ac3a91c4ab8,was insignificant in both groups when humidity and air temperature were held,1
R_NOISE_7bd6181552a768cd,among the men shown in the monthly return,1
R_NOISE_7bc3efc248e90a5a,Detailed_description of examination method,1
R_NOISE_7b942c5e6d60da23,"gradually sinks on his hind-legs till he almost assumes a sitting posture,",1
R_NOISE_7b94661f3f9385ab,correctly placed in artery,1
R_NOISE_7b97ea052b1284c6,may be hot and very tender,1
R_NOISE_7b9c68ebd863e1ae,"mixed with sugar treacle and the powder of pepper, long pepper, ginger,",1
R_NOISE_7b9cd4563bc4526d,"colour, either uniform or darker in patches and ecchymosed",1
R_NOISE_7b9d194731e4223c,must have been sown because the stuff produced is inferior,1
R_NOISE_7b9e6cd3498448f6,metacarpus,1
R_NOISE_7b9ea0a34af9e3b1,more or less rapidly destroys the spore of charbon,1
R_NOISE_7bb052a50ecd9251,stables,1
R_NOISE_7ba007386649ed89,will be necessary to press the claims of,1
R_NOISE_7ba22c199240667e,going on,1
R_NOISE_7ba5cec335f00656,was much accelerated,1
R_NOISE_7ba974f2b2387247,is generally more efficacious than,1
R_NOISE_7ba97c4fad4f2d8f,Meeting Held in,1
R_NOISE_7bad746d029ad218,dispersed in their cytoplasm,1
R_NOISE_7bae0a4f6186203e,allowed to be re-occupied after they had been kept vacant for a,1
R_NOISE_7bae267d0dc6f241,become scanty,1
R_NOISE_7baf7029e20dc014,may be imposed at the absolute or limited discretion of the Health,1
R_NOISE_7b9eaa6a9926b4de,"declined gradually from February to June, and from July they started to",1
R_NOISE_7bffb62433643e19,course duration recommendation,1
R_NOISE_7c002286b02c7ee7,very dull this morning and weaker,1
R_NOISE_7c01ed0d29775aaf,stock sera and vaccines,1
R_NOISE_7c062ae8c51bc39e,conversion of one hospital barrack into cubicle barrack is still under consideration,1
R_NOISE_7c07e286e8e0144f,Pantling,1
R_NOISE_7c088d929ab7747c,prepared of which doses were issued in pillule form for inoculation in,1
R_NOISE_7c09da7912917778,too early removal from the dam,1
R_NOISE_7c0fc5bb4015560e,H. S,1
R_NOISE_7bdcad99f10465d4,treatment of Anthrax in bovines by the intravenous injections of Arsenic and,1
R_NOISE_7c11a800b69dd598,tend to produce impotence,1
R_NOISE_7c133d8f465f261c,irregularly-shaped vesicular eruptions with central depressions broke out all over the body,1
R_NOISE_7c14df03e274cdaf,used by criminals to stupefy their victims,1
R_NOISE_7c1b27571fc6a42d,being C.(106.1 F.) or even as high as C.(107.6 F,1
R_NOISE_7c1bd4048058d64f,transferred there rapidly becoming fat,1
R_NOISE_7c1e91efffb0aecd,employed on the operations were vested in Major Paget,1
R_NOISE_7c1ec4668311dec5,was granted to,1
R_NOISE_7c22d09dfda3af55,common occurrence of,1
R_NOISE_7c27d6b88244d138,use is made of debilitated and badly shaped,1
R_NOISE_7c113238568b73d6,found by the Police wandering about the streets in a state of,1
R_NOISE_7bde6c78b591a67b,commenced on the 27th November and lasted until the 30th,1
R_NOISE_7bdf8fbffcf41e46,expended on,1
R_NOISE_7be05b15739b0c9c,"attended the PostRefresher Course at Punjab Veterinary College, Lahore",1
R_NOISE_7be12380694cf33d,are present in .1 cc,1
R_NOISE_7be222dcd1fa5fc4,introduced during the Monsoon of,1
R_NOISE_7be56f823f4e0327,had the largest number of patients on any one day,1
R_NOISE_7bec14393096de87,practised in arrest,1
R_NOISE_7bed116085aa2b60,separated from each other and those suffering from or suspected of being,1
R_NOISE_7bf1080b2e23ae09,has no neutralising effect for the general action in vivo of,1
R_NOISE_7bff671859bca369,study of general laws of infection by,1
R_NOISE_7bf17c4cae433f2b,reserve in the parasite,1
R_NOISE_7bf26a934e7cc700,"attached at the upper end of the first sucking chamber, and by",1
R_NOISE_7bf2d3b5fc931cbf,tested for efficacy,1
R_NOISE_7bf3973c436f7dd5,submit returns showing,1
R_NOISE_7bf3e4d25251b73e,passes out unchanged,1
